OrderID,OrderDate,ProductID,CustomerID,StoreID,Quantity,UnitPrice,Discount,TotalSales,Cost,Profit,Year,Month,Day
O110298,2023-05-03,P0086,C00651,S008,2,310.61,0.0,621.22,319.38,301.84,2023,5,3
O106157,2023-05-03,P0067,C00819,S006,1,5.57,0.05,5.29,3.25,2.04,2023,5,3
O103432,2023-05-03,P0039,C00574,S008,2,47.6,0.05,90.44,65.06,25.38,2023,5,3
O107269,2023-05-03,P0065,C00756,S012,2,776.21,0.1,1397.18,771.08,626.1,2023,5,3
O107672,2023-05-03,P0061,C00442,S011,1,86.94,0.1,78.25,46.4,31.85,2023,5,3
O109183,2023-05-03,P0011,C00174,S001,1,713.82,0.05,678.13,451.83,226.3,2023,5,3
O100008,2023-05-04,P0023,C00556,S003,1,818.22,0.0,818.22,630.15,188.07,2023,5,4
O110510,2023-05-04,P0005,C00036,S001,4,15.5,0.15,52.7,48.28,4.42,2023,5,4
O108568,2023-05-04,P0020,C01130,S005,1,30.45,0.0,30.45,20.59,9.86,2023,5,4
O107370,2023-05-04,P0020,C00578,S001,1,30.45,0.05,28.93,20.59,8.34,2023,5,4
O106814,2023-05-04,P0089,C00747,S001,1,39.28,0.0,39.28,18.15,21.13,2023,5,4
O100068,2023-05-04,P0030,C00191,S008,1,41.4,0.05,39.33,25.21,14.12,2023,5,4
O102124,2023-05-04,P0030,C00083,S004,2,41.4,0.05,78.66,50.42,28.24,2023,5,4
O108289,2023-05-04,P0052,C00368,S008,1,97.55,0.05,92.67,61.47,31.2,2023,5,4
O108930,2023-05-04,P0050,C01177,S006,1,9.87,0.1,8.88,4.74,4.14,2023,5,4
O103963,2023-05-04,P0087,C01056,S010,1,463.9,0.05,440.7,253.65,187.05,2023,5,4
O106027,2023-05-04,P0013,C01053,S009,2,45.23,0.05,85.94,49.64,36.3,2023,5,4
O104598,2023-05-04,P0075,C00599,S002,3,10.1,0.0,30.3,22.47,7.83,2023,5,4
O101001,2023-05-04,P0043,C00259,S001,1,11.09,0.05,10.54,5.81,4.73,2023,5,4
O108752,2023-05-04,P0073,C00109,S002,2,36.7,0.1,66.06,36.44,29.62,2023,5,4
O103902,2023-05-04,P0095,C00593,S009,1,118.84,0.1,106.96,78.17,28.79,2023,5,4
O111352,2023-05-04,P0071,C01186,S002,1,9.68,0.15,8.23,7.38,0.85,2023,5,4
O102208,2023-05-04,P0094,C01011,S011,1,21.21,0.05,20.15,12.17,7.98,2023,5,4
O105245,2023-05-04,P0016,C00231,S002,1,547.4,0.0,547.4,397.41,149.99,2023,5,4
O106590,2023-05-04,P0001,C00849,S012,1,132.87,0.0,132.87,107.4,25.47,2023,5,4
O108199,2023-05-05,P0096,C01168,S002,4,63.84,0.0,255.36,140.2,115.16,2023,5,5
O111933,2023-05-05,P0074,C01038,S006,2,106.15,0.1,191.07,138.48,52.59,2023,5,5
O100878,2023-05-05,P0001,C00318,S002,4,132.87,0.0,531.48,429.6,101.88,2023,5,5
O103914,2023-05-05,P0097,C00413,S001,1,8.15,0.0,8.15,5.49,2.66,2023,5,5
O100287,2023-05-05,P0058,C00006,S011,3,123.22,0.0,369.66,178.41,191.25,2023,5,5
O110034,2023-05-05,P0028,C00812,S004,1,453.33,0.0,453.33,253.96,199.37,2023,5,5
O103211,2023-05-05,P0038,C00780,S011,1,42.19,0.0,42.19,29.31,12.88,2023,5,5
O103393,2023-05-05,P0072,C00264,S009,2,149.26,0.15,253.74,139.02,114.72,2023,5,5
O106587,2023-05-05,P0067,C01128,S007,2,5.57,0.0,11.14,6.5,4.64,2023,5,5
O105076,2023-05-05,P0005,C00008,S009,1,15.5,0.0,15.5,12.07,3.43,2023,5,5
O105703,2023-05-05,P0049,C01143,S010,1,366.28,0.0,366.28,172.71,193.57,2023,5,5
O111505,2023-05-05,P0077,C00950,S006,2,130.07,0.0,260.14,215.3,44.84,2023,5,5
O108003,2023-05-05,P0051,C00543,S007,1,32.14,0.1,28.93,16.02,12.91,2023,5,5
O103873,2023-05-05,P0012,C00283,S002,2,88.36,0.0,176.72,125.8,50.92,2023,5,5
O104530,2023-05-05,P0006,C00914,S008,1,74.01,0.0,74.01,43.08,30.93,2023,5,5
O101665,2023-05-05,P0092,C00369,S010,1,41.48,0.0,41.48,25.41,16.07,2023,5,5
O110043,2023-05-05,P0084,C00507,S002,2,17.53,0.1,31.55,28.22,3.33,2023,5,5
O103717,2023-05-06,P0045,C00969,S006,1,131.19,0.0,131.19,106.88,24.31,2023,5,6
O104266,2023-05-06,P0058,C00130,S004,2,123.22,0.15,209.47,118.94,90.53,2023,5,6
O101389,2023-05-06,P0047,C01130,S003,10,125.46,0.05,1191.87,599.0,592.87,2023,5,6
O103163,2023-05-06,P0052,C01027,S009,1,97.55,0.05,92.67,61.47,31.2,2023,5,6
O103305,2023-05-06,P0008,C00238,S012,1,22.28,0.0,22.28,11.14,11.14,2023,5,6
O110843,2023-05-06,P0001,C00616,S004,1,132.87,0.2,106.3,107.4,-1.1,2023,5,6
O109841,2023-05-06,P0015,C00324,S006,1,36.03,0.0,36.03,18.61,17.42,2023,5,6
O110973,2023-05-06,P0016,C00949,S011,1,547.4,0.0,547.4,397.41,149.99,2023,5,6
O100149,2023-05-06,P0042,C01179,S006,1,9.86,0.0,9.86,6.23,3.63,2023,5,6
O101721,2023-05-06,P0082,C00295,S008,2,28.43,0.0,56.86,43.46,13.4,2023,5,6
O110801,2023-05-06,P0004,C00309,S001,1,29.55,0.0,29.55,14.48,15.07,2023,5,6
O103441,2023-05-06,P0087,C01107,S012,4,463.9,0.05,1762.82,1014.6,748.22,2023,5,6
O109186,2023-05-06,P0039,C00882,S012,1,47.6,0.1,42.84,32.53,10.31,2023,5,6
O110048,2023-05-06,P0040,C00381,S002,1,25.25,0.0,25.25,16.53,8.72,2023,5,6
O104307,2023-05-06,P0054,C00006,S001,1,42.97,0.1,38.67,29.12,9.55,2023,5,6
O100200,2023-05-07,P0073,C00749,S005,1,36.7,0.0,36.7,18.22,18.48,2023,5,7
O108337,2023-05-07,P0058,C00403,S012,2,123.22,0.1,221.8,118.94,102.86,2023,5,7
O102804,2023-05-07,P0064,C00738,S006,2,12.06,0.1,21.71,10.96,10.75,2023,5,7
O101548,2023-05-07,P0024,C00931,S008,1,722.65,0.0,722.65,423.58,299.07,2023,5,7
O103927,2023-05-07,P0016,C00659,S011,1,547.4,0.0,547.4,397.41,149.99,2023,5,7
O104947,2023-05-07,P0033,C00444,S012,1,47.81,0.0,47.81,31.21,16.6,2023,5,7
O102019,2023-05-07,P0100,C00861,S004,1,142.46,0.1,128.21,91.14,37.07,2023,5,7
O105896,2023-05-07,P0099,C00971,S010,5,5.01,0.1,22.54,13.85,8.69,2023,5,7
O101468,2023-05-07,P0080,C00881,S009,1,20.59,0.1,18.53,13.94,4.59,2023,5,7
O102437,2023-05-07,P0039,C00990,S005,1,47.6,0.0,47.6,32.53,15.07,2023,5,7
O106908,2023-05-07,P0062,C00226,S001,1,39.06,0.0,39.06,17.85,21.21,2023,5,7
O103748,2023-05-07,P0076,C00409,S002,3,301.81,0.15,769.62,743.67,25.95,2023,5,7
O108049,2023-05-07,P0001,C01134,S002,1,132.87,0.0,132.87,107.4,25.47,2023,5,7
O109575,2023-05-07,P0080,C00017,S005,3,20.59,0.0,61.77,41.82,19.95,2023,5,7
O111062,2023-05-07,P0087,C00698,S010,1,463.9,0.0,463.9,253.65,210.25,2023,5,7
O110329,2023-05-07,P0046,C00947,S008,1,69.45,0.0,69.45,42.58,26.87,2023,5,7
O110985,2023-05-07,P0054,C00284,S007,1,42.97,0.0,42.97,29.12,13.85,2023,5,7
O101844,2023-05-07,P0054,C00214,S010,1,42.97,0.0,42.97,29.12,13.85,2023,5,7
O106567,2023-05-07,P0087,C01176,S010,1,463.9,0.0,463.9,253.65,210.25,2023,5,7
O110182,2023-05-07,P0018,C01072,S010,1,34.43,0.1,30.99,26.49,4.5,2023,5,7
O101733,2023-05-08,P0075,C00550,S008,1,10.1,0.0,10.1,7.49,2.61,2023,5,8
O103052,2023-05-08,P0023,C00593,S003,1,818.22,0.1,736.4,630.15,106.25,2023,5,8
O101822,2023-05-08,P0093,C00935,S003,1,13.08,0.2,10.46,9.16,1.3,2023,5,8
O109240,2023-05-08,P0084,C00078,S011,1,17.53,0.05,16.65,14.11,2.54,2023,5,8
O101213,2023-05-08,P0022,C00484,S008,1,42.03,0.15,35.73,30.14,5.59,2023,5,8
O100347,2023-05-08,P0076,C00414,S009,1,301.81,0.15,256.54,247.89,8.65,2023,5,8
O110847,2023-05-08,P0031,C00605,S007,1,104.43,0.0,104.43,64.18,40.25,2023,5,8
O100209,2023-05-08,P0043,C01099,S010,1,11.09,0.1,9.98,5.81,4.17,2023,5,8
O101336,2023-05-08,P0073,C00527,S003,1,36.7,0.0,36.7,18.22,18.48,2023,5,8
O106581,2023-05-08,P0009,C00492,S011,5,8.02,0.0,40.1,30.45,9.65,2023,5,8
O110279,2023-05-08,P0031,C00547,S007,3,104.43,0.05,297.63,192.54,105.09,2023,5,8
O101069,2023-05-08,P0082,C01172,S006,1,28.43,0.2,22.74,21.73,1.01,2023,5,8
O106932,2023-05-08,P0045,C00605,S005,1,131.19,0.05,124.63,106.88,17.75,2023,5,8
O111191,2023-05-08,P0060,C00138,S005,2,80.71,0.05,153.35,102.5,50.85,2023,5,8
O100931,2023-05-08,P0015,C00974,S004,1,36.03,0.0,36.03,18.61,17.42,2023,5,8
O102989,2023-05-08,P0074,C01031,S011,1,106.15,0.0,106.15,69.24,36.91,2023,5,8
O109155,2023-05-08,P0063,C00689,S005,1,112.94,0.0,112.94,90.69,22.25,2023,5,8
O104399,2023-05-08,P0090,C01056,S002,1,575.16,0.1,517.64,375.73,141.91,2023,5,8
O106045,2023-05-08,P0031,C00173,S009,10,104.43,0.0,1044.3,641.8,402.5,2023,5,8
O101937,2023-05-08,P0058,C00745,S004,1,123.22,0.15,104.74,59.47,45.27,2023,5,8
O103346,2023-05-08,P0055,C00099,S004,1,24.74,0.0,24.74,17.48,7.26,2023,5,8
O101709,2023-05-08,P0086,C00910,S009,1,310.61,0.05,295.08,159.69,135.39,2023,5,8
O111777,2023-05-08,P0047,C00390,S003,1,125.46,0.05,119.19,59.9,59.29,2023,5,8
O109405,2023-05-08,P0016,C01148,S004,2,547.4,0.0,1094.8,794.82,299.98,2023,5,8
O100101,2023-05-09,P0019,C00247,S004,1,138.62,0.15,117.83,68.15,49.68,2023,5,9
O101129,2023-05-09,P0079,C00675,S011,1,120.53,0.0,120.53,93.1,27.43,2023,5,9
O101688,2023-05-09,P0035,C01112,S002,1,21.89,0.1,19.7,12.25,7.45,2023,5,9
O110838,2023-05-09,P0046,C01078,S004,10,69.45,0.0,694.5,425.8,268.7,2023,5,9
O104571,2023-05-09,P0007,C00165,S007,1,99.07,0.0,99.07,74.71,24.36,2023,5,9
O102961,2023-05-09,P0050,C00161,S003,2,9.87,0.05,18.75,9.48,9.27,2023,5,9
O102649,2023-05-09,P0086,C00655,S008,4,310.61,0.0,1242.44,638.76,603.68,2023,5,9
O106720,2023-05-09,P0072,C00969,S008,1,149.26,0.05,141.8,69.51,72.29,2023,5,9
O103851,2023-05-09,P0053,C01073,S009,3,51.37,0.1,138.7,96.81,41.89,2023,5,9
O107723,2023-05-09,P0009,C00935,S007,1,8.02,0.0,8.02,6.09,1.93,2023,5,9
O104219,2023-05-09,P0082,C00452,S010,1,28.43,0.0,28.43,21.73,6.7,2023,5,9
O105740,2023-05-10,P0071,C00363,S006,1,9.68,0.0,9.68,7.38,2.3,2023,5,10
O110653,2023-05-10,P0025,C00098,S005,10,18.6,0.0,186.0,140.9,45.1,2023,5,10
O110245,2023-05-10,P0062,C00409,S001,5,39.06,0.15,166.0,89.25,76.75,2023,5,10
O100405,2023-05-10,P0047,C00003,S003,1,125.46,0.1,112.91,59.9,53.01,2023,5,10
O110671,2023-05-10,P0022,C01044,S001,1,42.03,0.15,35.73,30.14,5.59,2023,5,10
O109829,2023-05-10,P0056,C00369,S003,1,20.73,0.0,20.73,16.75,3.98,2023,5,10
O106818,2023-05-10,P0024,C01144,S006,2,722.65,0.15,1228.5,847.16,381.34,2023,5,10
O109474,2023-05-10,P0047,C00623,S010,2,125.46,0.15,213.28,119.8,93.48,2023,5,10
O106809,2023-05-10,P0024,C00691,S009,2,722.65,0.0,1445.3,847.16,598.14,2023,5,10
O103433,2023-05-10,P0037,C00695,S003,1,61.48,0.05,58.41,48.1,10.31,2023,5,10
O103230,2023-05-10,P0099,C00497,S012,4,5.01,0.0,20.04,11.08,8.96,2023,5,10
O101518,2023-05-10,P0013,C00160,S006,2,45.23,0.05,85.94,49.64,36.3,2023,5,10
O101881,2023-05-10,P0085,C00333,S012,1,34.17,0.0,34.17,27.5,6.67,2023,5,10
O102077,2023-05-10,P0017,C00197,S008,1,25.27,0.0,25.27,17.77,7.5,2023,5,10
O104250,2023-05-10,P0089,C00455,S010,1,39.28,0.0,39.28,18.15,21.13,2023,5,10
O100572,2023-05-10,P0070,C00454,S003,1,27.07,0.0,27.07,14.25,12.82,2023,5,10
O104605,2023-05-10,P0033,C00182,S003,1,47.81,0.1,43.03,31.21,11.82,2023,5,10
O105180,2023-05-10,P0078,C00266,S004,2,18.31,0.0,36.62,25.68,10.94,2023,5,10
O104729,2023-05-10,P0028,C00165,S006,1,453.33,0.0,453.33,253.96,199.37,2023,5,10
O103107,2023-05-10,P0001,C00324,S010,1,132.87,0.15,112.94,107.4,5.54,2023,5,10
O111666,2023-05-10,P0092,C00931,S009,1,41.48,0.0,41.48,25.41,16.07,2023,5,10
O101873,2023-05-11,P0057,C00665,S010,1,157.4,0.0,157.4,131.61,25.79,2023,5,11
O107583,2023-05-11,P0028,C00158,S009,1,453.33,0.05,430.66,253.96,176.7,2023,5,11
O109196,2023-05-11,P0027,C00550,S004,1,55.97,0.0,55.97,29.57,26.4,2023,5,11
O102518,2023-05-11,P0087,C00197,S005,1,463.9,0.0,463.9,253.65,210.25,2023,5,11
O102068,2023-05-11,P0001,C00639,S002,1,132.87,0.0,132.87,107.4,25.47,2023,5,11
O100260,2023-05-11,P0041,C00309,S006,1,246.7,0.05,234.36,134.73,99.63,2023,5,11
O102227,2023-05-11,P0086,C00682,S010,2,310.61,0.0,621.22,319.38,301.84,2023,5,11
O103844,2023-05-11,P0032,C00162,S011,2,62.15,0.0,124.3,90.58,33.72,2023,5,11
O101436,2023-05-11,P0029,C00209,S003,1,93.75,0.0,93.75,68.76,24.99,2023,5,11
O104433,2023-05-11,P0075,C00680,S008,2,10.1,0.15,17.17,14.98,2.19,2023,5,11
O106547,2023-05-11,P0051,C01019,S001,1,32.14,0.0,32.14,16.02,16.12,2023,5,11
O111031,2023-05-11,P0009,C00861,S007,1,8.02,0.05,7.62,6.09,1.53,2023,5,11
O108231,2023-05-11,P0094,C00368,S010,2,21.21,0.0,42.42,24.34,18.08,2023,5,11
O104618,2023-05-11,P0042,C01093,S005,1,9.86,0.05,9.37,6.23,3.14,2023,5,11
O101503,2023-05-11,P0072,C00484,S010,1,149.26,0.1,134.33,69.51,64.82,2023,5,11
O108994,2023-05-11,P0036,C00091,S003,2,15.34,0.1,27.61,16.58,11.03,2023,5,11
O100355,2023-05-11,P0088,C00332,S011,2,5.57,0.0,11.14,8.62,2.52,2023,5,11
O104121,2023-05-11,P0054,C00904,S001,1,42.97,0.1,38.67,29.12,9.55,2023,5,11
O109024,2023-05-11,P0065,C01055,S007,2,776.21,0.0,1552.42,771.08,781.34,2023,5,11
O100419,2023-05-11,P0066,C00671,S004,1,105.53,0.0,105.53,58.77,46.76,2023,5,11
O105072,2023-05-11,P0024,C01001,S012,1,722.65,0.0,722.65,423.58,299.07,2023,5,11
O106708,2023-05-12,P0058,C00811,S001,3,123.22,0.0,369.66,178.41,191.25,2023,5,12
O111990,2023-05-12,P0061,C00434,S009,4,86.94,0.0,347.76,185.6,162.16,2023,5,12
O108833,2023-05-12,P0082,C00983,S002,1,28.43,0.0,28.43,21.73,6.7,2023,5,12
O106106,2023-05-12,P0053,C00706,S008,5,51.37,0.0,256.85,161.35,95.5,2023,5,12
O104852,2023-05-12,P0017,C00358,S003,1,25.27,0.0,25.27,17.77,7.5,2023,5,12
O101778,2023-05-12,P0085,C00182,S004,1,34.17,0.0,34.17,27.5,6.67,2023,5,12
O105584,2023-05-12,P0009,C00386,S006,3,8.02,0.0,24.06,18.27,5.79,2023,5,12
O107977,2023-05-12,P0093,C00787,S007,1,13.08,0.0,13.08,9.16,3.92,2023,5,12
O105654,2023-05-12,P0012,C00213,S011,1,88.36,0.0,88.36,62.9,25.46,2023,5,12
O110293,2023-05-12,P0096,C00901,S002,1,63.84,0.0,63.84,35.05,28.79,2023,5,12
O100258,2023-05-12,P0014,C00087,S006,1,13.14,0.0,13.14,6.13,7.01,2023,5,12
O107193,2023-05-12,P0024,C01148,S009,1,722.65,0.0,722.65,423.58,299.07,2023,5,12
O106636,2023-05-12,P0014,C01105,S009,2,13.14,0.15,22.34,12.26,10.08,2023,5,12
O100723,2023-05-12,P0047,C00763,S007,1,125.46,0.1,112.91,59.9,53.01,2023,5,12
O103095,2023-05-12,P0043,C01072,S002,1,11.09,0.0,11.09,5.81,5.28,2023,5,12
O108334,2023-05-12,P0054,C01048,S010,2,42.97,0.0,85.94,58.24,27.7,2023,5,12
O101723,2023-05-12,P0084,C00417,S006,3,17.53,0.15,44.7,42.33,2.37,2023,5,12
O111120,2023-05-12,P0046,C01060,S002,1,69.45,0.0,69.45,42.58,26.87,2023,5,12
O107550,2023-05-12,P0006,C00988,S012,1,74.01,0.05,70.31,43.08,27.23,2023,5,12
O108207,2023-05-12,P0091,C00007,S009,2,35.24,0.05,66.96,37.34,29.62,2023,5,12
O106723,2023-05-13,P0095,C00397,S001,1,118.84,0.1,106.96,78.17,28.79,2023,5,13
O111946,2023-05-13,P0096,C00820,S002,1,63.84,0.0,63.84,35.05,28.79,2023,5,13
O104261,2023-05-13,P0006,C00040,S012,1,74.01,0.2,59.21,43.08,16.13,2023,5,13
O102814,2023-05-13,P0088,C00520,S004,2,5.57,0.0,11.14,8.62,2.52,2023,5,13
O105812,2023-05-13,P0057,C00046,S004,1,157.4,0.15,133.79,131.61,2.18,2023,5,13
O104897,2023-05-13,P0090,C01122,S005,2,575.16,0.1,1035.29,751.46,283.83,2023,5,13
O108201,2023-05-13,P0015,C00804,S001,1,36.03,0.0,36.03,18.61,17.42,2023,5,13
O102719,2023-05-13,P0025,C00563,S006,1,18.6,0.05,17.67,14.09,3.58,2023,5,13
O111741,2023-05-13,P0073,C01096,S005,1,36.7,0.0,36.7,18.22,18.48,2023,5,13
O104189,2023-05-13,P0079,C00958,S008,4,120.53,0.0,482.12,372.4,109.72,2023,5,13
O100799,2023-05-13,P0027,C00256,S003,1,55.97,0.05,53.17,29.57,23.6,2023,5,13
O102250,2023-05-13,P0099,C00651,S011,1,5.01,0.2,4.01,2.77,1.24,2023,5,13
O110011,2023-05-13,P0066,C00971,S008,1,105.53,0.05,100.25,58.77,41.48,2023,5,13
O104020,2023-05-13,P0038,C00635,S009,1,42.19,0.0,42.19,29.31,12.88,2023,5,13
O111682,2023-05-14,P0013,C01052,S009,2,45.23,0.0,90.46,49.64,40.82,2023,5,14
O111101,2023-05-14,P0084,C00998,S004,2,17.53,0.0,35.06,28.22,6.84,2023,5,14
O110892,2023-05-14,P0069,C00493,S002,3,85.27,0.0,255.81,197.58,58.23,2023,5,14
O107801,2023-05-14,P0005,C01164,S005,1,15.5,0.1,13.95,12.07,1.88,2023,5,14
O105535,2023-05-14,P0059,C00722,S003,1,10.64,0.0,10.64,7.7,2.94,2023,5,14
O107936,2023-05-14,P0011,C00523,S004,1,713.82,0.0,713.82,451.83,261.99,2023,5,14
O100806,2023-05-14,P0099,C00207,S010,2,5.01,0.0,10.02,5.54,4.48,2023,5,14
O102205,2023-05-14,P0033,C00021,S008,1,47.81,0.0,47.81,31.21,16.6,2023,5,14
O103491,2023-05-14,P0038,C00408,S011,1,42.19,0.0,42.19,29.31,12.88,2023,5,14
O111438,2023-05-14,P0044,C01092,S007,2,136.64,0.0,273.28,231.36,41.92,2023,5,14
O109517,2023-05-14,P0058,C00019,S007,2,123.22,0.0,246.44,118.94,127.5,2023,5,14
O103135,2023-05-14,P0066,C00582,S003,2,105.53,0.0,211.06,117.54,93.52,2023,5,14
O102189,2023-05-14,P0074,C00442,S010,5,106.15,0.1,477.68,346.2,131.48,2023,5,14
O100548,2023-05-14,P0051,C00932,S001,1,32.14,0.0,32.14,16.02,16.12,2023,5,14
O106748,2023-05-15,P0018,C00960,S008,4,34.43,0.0,137.72,105.96,31.76,2023,5,15
O102756,2023-05-15,P0098,C00503,S004,1,37.83,0.0,37.83,29.0,8.83,2023,5,15
O101592,2023-05-15,P0003,C00229,S003,2,44.76,0.05,85.04,66.28,18.76,2023,5,15
O105314,2023-05-15,P0035,C00644,S005,2,21.89,0.05,41.59,24.5,17.09,2023,5,15
O102073,2023-05-15,P0050,C00047,S008,3,9.87,0.0,29.61,14.22,15.39,2023,5,15
O104951,2023-05-15,P0054,C01185,S005,1,42.97,0.1,38.67,29.12,9.55,2023,5,15
O103363,2023-05-15,P0038,C00413,S004,2,42.19,0.0,84.38,58.62,25.76,2023,5,15
O105893,2023-05-15,P0064,C00652,S009,4,12.06,0.0,48.24,21.92,26.32,2023,5,15
O104789,2023-05-15,P0077,C00645,S008,3,130.07,0.15,331.68,322.95,8.73,2023,5,15
O111941,2023-05-15,P0028,C01048,S012,1,453.33,0.0,453.33,253.96,199.37,2023,5,15
O110301,2023-05-16,P0083,C00074,S001,1,85.03,0.05,80.78,44.79,35.99,2023,5,16
O102406,2023-05-16,P0052,C00345,S004,3,97.55,0.0,292.65,184.41,108.24,2023,5,16
O108366,2023-05-16,P0074,C00660,S007,1,106.15,0.0,106.15,69.24,36.91,2023,5,16
O111469,2023-05-16,P0009,C00165,S010,1,8.02,0.1,7.22,6.09,1.13,2023,5,16
O104377,2023-05-16,P0041,C00502,S004,2,246.7,0.15,419.39,269.46,149.93,2023,5,16
O105991,2023-05-16,P0008,C01118,S003,1,22.28,0.0,22.28,11.14,11.14,2023,5,16
O104612,2023-05-16,P0074,C01082,S006,1,106.15,0.15,90.23,69.24,20.99,2023,5,16
O110572,2023-05-16,P0045,C00098,S001,2,131.19,0.0,262.38,213.76,48.62,2023,5,16
O106206,2023-05-16,P0096,C00908,S002,1,63.84,0.1,57.46,35.05,22.41,2023,5,16
O108894,2023-05-16,P0049,C01197,S005,3,366.28,0.0,1098.84,518.13,580.71,2023,5,16
O102125,2023-05-16,P0026,C01039,S002,1,325.3,0.0,325.3,181.38,143.92,2023,5,16
O107960,2023-05-16,P0083,C00257,S011,3,85.03,0.0,255.09,134.37,120.72,2023,5,16
O109429,2023-05-16,P0076,C00351,S003,2,301.81,0.0,603.62,495.78,107.84,2023,5,16
O105398,2023-05-16,P0014,C00820,S003,2,13.14,0.0,26.28,12.26,14.02,2023,5,16
O111498,2023-05-16,P0010,C00877,S011,3,14.81,0.15,37.77,36.45,1.32,2023,5,16
O104065,2023-05-17,P0066,C00496,S012,2,105.53,0.1,189.95,117.54,72.41,2023,5,17
O110395,2023-05-17,P0050,C00840,S001,1,9.87,0.1,8.88,4.74,4.14,2023,5,17
O109871,2023-05-17,P0045,C00056,S011,1,131.19,0.0,131.19,106.88,24.31,2023,5,17
O101044,2023-05-17,P0015,C00608,S008,2,36.03,0.0,72.06,37.22,34.84,2023,5,17
O111801,2023-05-17,P0076,C00524,S012,1,301.81,0.0,301.81,247.89,53.92,2023,5,17
O109746,2023-05-17,P0007,C00810,S002,2,99.07,0.2,158.51,149.42,9.09,2023,5,17
O107127,2023-05-17,P0040,C01165,S009,1,25.25,0.0,25.25,16.53,8.72,2023,5,17
O102323,2023-05-17,P0030,C00779,S002,1,41.4,0.0,41.4,25.21,16.19,2023,5,17
O105586,2023-05-17,P0067,C00445,S003,5,5.57,0.0,27.85,16.25,11.6,2023,5,17
O100175,2023-05-17,P0011,C00551,S010,1,713.82,0.1,642.44,451.83,190.61,2023,5,17
O110310,2023-05-17,P0038,C00498,S001,1,42.19,0.2,33.75,29.31,4.44,2023,5,17
O107740,2023-05-17,P0003,C00468,S010,1,44.76,0.0,44.76,33.14,11.62,2023,5,17
O102304,2023-05-17,P0031,C01044,S009,1,104.43,0.1,93.99,64.18,29.81,2023,5,17
O109606,2023-05-17,P0064,C00004,S006,1,12.06,0.1,10.85,5.48,5.37,2023,5,17
O101962,2023-05-17,P0012,C00575,S010,2,88.36,0.0,176.72,125.8,50.92,2023,5,17
O102051,2023-05-17,P0059,C00785,S010,1,10.64,0.0,10.64,7.7,2.94,2023,5,17
O102562,2023-05-17,P0076,C00537,S006,2,301.81,0.0,603.62,495.78,107.84,2023,5,17
O108957,2023-05-17,P0099,C00088,S004,1,5.01,0.0,5.01,2.77,2.24,2023,5,17
O107243,2023-05-17,P0086,C00972,S012,1,310.61,0.1,279.55,159.69,119.86,2023,5,17
O101771,2023-05-18,P0048,C00747,S011,1,113.33,0.15,96.33,82.55,13.78,2023,5,18
O106407,2023-05-18,P0062,C00842,S009,1,39.06,0.15,33.2,17.85,15.35,2023,5,18
O101091,2023-05-18,P0051,C00618,S004,1,32.14,0.0,32.14,16.02,16.12,2023,5,18
O100623,2023-05-18,P0066,C00017,S003,2,105.53,0.0,211.06,117.54,93.52,2023,5,18
O101310,2023-05-18,P0026,C00767,S009,1,325.3,0.1,292.77,181.38,111.39,2023,5,18
O111056,2023-05-18,P0031,C00063,S010,2,104.43,0.0,208.86,128.36,80.5,2023,5,18
O110580,2023-05-18,P0013,C00571,S005,1,45.23,0.0,45.23,24.82,20.41,2023,5,18
O110998,2023-05-18,P0062,C00605,S004,1,39.06,0.0,39.06,17.85,21.21,2023,5,18
O104643,2023-05-18,P0066,C00049,S008,1,105.53,0.1,94.98,58.77,36.21,2023,5,18
O106700,2023-05-18,P0009,C01093,S012,3,8.02,0.1,21.65,18.27,3.38,2023,5,18
O110948,2023-05-18,P0083,C00499,S005,1,85.03,0.15,72.28,44.79,27.49,2023,5,18
O107187,2023-05-18,P0061,C00497,S001,5,86.94,0.0,434.7,232.0,202.7,2023,5,18
O110120,2023-05-18,P0100,C00686,S007,1,142.46,0.0,142.46,91.14,51.32,2023,5,18
O110665,2023-05-19,P0056,C00740,S009,1,20.73,0.1,18.66,16.75,1.91,2023,5,19
O103800,2023-05-19,P0007,C01033,S011,4,99.07,0.05,376.47,298.84,77.63,2023,5,19
O109424,2023-05-19,P0001,C00683,S012,2,132.87,0.05,252.45,214.8,37.65,2023,5,19
O107886,2023-05-19,P0057,C00908,S001,1,157.4,0.05,149.53,131.61,17.92,2023,5,19
O110499,2023-05-19,P0022,C00620,S001,2,42.03,0.05,79.86,60.28,19.58,2023,5,19
O107861,2023-05-19,P0052,C00445,S011,1,97.55,0.0,97.55,61.47,36.08,2023,5,19
O105120,2023-05-19,P0066,C00144,S002,1,105.53,0.0,105.53,58.77,46.76,2023,5,19
O107429,2023-05-19,P0015,C01081,S003,5,36.03,0.15,153.13,93.05,60.08,2023,5,19
O101191,2023-05-20,P0043,C01049,S010,5,11.09,0.0,55.45,29.05,26.4,2023,5,20
O100908,2023-05-20,P0068,C00799,S004,1,100.31,0.0,100.31,81.38,18.93,2023,5,20
O101470,2023-05-20,P0058,C00388,S005,1,123.22,0.0,123.22,59.47,63.75,2023,5,20
O110270,2023-05-20,P0063,C01116,S001,1,112.94,0.0,112.94,90.69,22.25,2023,5,20
O101929,2023-05-20,P0010,C00265,S003,1,14.81,0.0,14.81,12.15,2.66,2023,5,20
